DateTime,AddedIPs,RemovedIPs
1507943523,78,78
1507944722,80,80
1507945322,80,80
1507946521,80,80
1507947721,80,80
1507948322,75,75
1507948922,79,79
1507949522,80,80
1507950121,80,80
1507950722,70,70
1507951322,78,78
1507951922,80,80
1507952521,80,80
1507953122,80,80
1507953721,63,63
1507954322,80,80
1507954922,80,80
1507956122,55,55
1507956722,80,80
1507957322,80,80
1507958522,80,80
1507959721,30,30
1507960922,80,80
1507961522,74,74
1507962121,80,80
1507963321,43,43
1507963921,71,71
1507964522,75,75
1507965122,76,76
1507965721,80,80
1507966322,76,76
1507966923,78,78
1507967521,60,60
1507968121,74,74
1507969321,56,56
1507970521,60,60
1507971121,80,80
1507971722,80,80
1507972322,80,80
1507972921,76,76
1507973522,80,80
1507974122,79,79
1507975321,77,77
1507975921,80,80
1507976522,80,80
1507977722,80,80
1507978321,79,79
1507978922,80,80
1507979522,80,80
1507980122,10,10
1507981322,80,80
1507981922,79,79
1507982521,80,80
1507983122,80,80
1507983722,80,80
1507984321,80,80
1507984922,80,80
1507986122,75,75
1507987321,76,76
1507987922,80,80
1507988522,80,80
1507989121,80,80
1507989722,80,80
1507990322,80,80
1507990921,80,80
1507992122,79,79
1507993322,71,71
1507993921,80,80
1507994522,80,80
1507995722,80,80
1507996321,80,80
1507996921,80,80
1507998122,80,80
1507998722,80,80
1507999322,80,80
1508000522,79,79
1508001122,80,80
1508001722,80,80
1508002921,80,80
1508003522,80,80
1508004122,57,57
1508004721,78,78
1508005321,79,79
1508006522,79,79
1508007122,80,80
1508007722,80,80
1508008321,78,78
1508008921,80,80
1508009522,80,80
1508010121,78,78
1508011321,52,52
1508011922,80,80
1508012522,79,79
1508013121,80,80
1508013723,80,80
1508014321,80,80
1508014922,80,80
1508016122,80,80
1508017321,78,78
1508017922,80,80
1508018521,79,79
1508019121,71,71
1508019721,77,77
1508020925,80,80
1508021524,80,80
1508022122,80,80
1508023322,80,80
1508023921,80,80
1508024522,79,79
1508025122,80,80
1508025721,80,80
1508026322,80,80
1508026922,79,79
1508028122,73,73
1508028722,80,80
1508029321,80,80
1508029923,80,80
1508030521,80,80
1508031122,77,77
1508031721,80,80
1508032321,80,80
1508032922,79,79
1508033522,79,79
1508034122,80,80
1508035321,75,75
1508035922,66,66
1508036521,80,80
1508037122,75,75
1508037722,80,80
1508038321,80,80
1508038922,80,80
1508039521,80,80
1508040122,75,75
1508040721,80,80
1508041323,78,78
1508042522,80,80
1508043722,80,80
1508044922,80,80
1508045522,80,80
1508046121,80,80
1508047321,78,78
1508047922,69,69
1508048522,80,80
1508049721,80,80
1508050321,80,80
1508050922,71,71
1508051522,76,76
1508052121,79,79
1508052721,80,80
1508053322,80,80
1508054521,80,80
1508055722,80,80
1508056322,79,79
1508056921,44,44
1508057522,80,80
1508058121,68,68
1508058722,76,76
1508059322,80,80
1508059922,80,80
1508060522,71,71
1508061722,77,77
1508062922,80,80
