DateTime,Entries,UniqueIPs
1507598522,3559,3632
1507599721,3573,3646
1507600321,3570,3642
1507600921,3568,3640
1507602121,3556,3628
1507603322,3562,3634
1507604521,3556,3628
1507605121,3553,3625
1507606922,3547,3619
1507608122,3543,3615
1507609322,3546,3618
1507609922,3535,3607
1507610522,3545,3617
1507611121,3546,3618
1507611721,3544,3616
1507612922,3541,3613
1507614121,3547,3619
1507615321,3547,3619
1507616522,3549,3621
1507617121,3548,3619
1507617722,3547,3618
1507618921,3548,3619
1507619521,3545,3616
1507620122,3547,3618
1507621321,3542,3613
1507622521,3554,3626
1507623721,3558,3630
1507624922,3552,3623
1507626121,3551,3620
1507627321,3540,3609
1507627922,3541,3611
1507628521,3541,3610
1507629721,3543,3612
1507630322,3543,3612
1507630922,3540,3610
1507632122,3541,3611
1507633322,3521,3590
1507634522,3502,3572
1507636922,3490,3559
1507637522,3497,3567
1507638121,3498,3568
1507638722,3490,3561
1507640522,3479,3550
1507641121,3477,3548
1507641722,3481,3552
1507642921,3480,3549
1507644122,3478,3546
1507644721,3471,3539
1507645321,3471,3539
1507646522,3471,3538
1507647721,3468,3535
1507648921,3467,3534
1507650122,3454,3520
1507650722,3447,3513
1507651321,3443,3509
1507652521,3442,3508
1507653121,3444,3510
1507653721,3452,3519
1507654321,3450,3517
1507654921,3454,3521
1507656121,3445,3511
1507657322,3438,3504
1507658521,3440,3506
1507659121,3443,3509
1507660922,3448,3514
1507662121,3438,3503
1507663321,3435,3500
1507664521,3439,3504
1507665121,3434,3499
1507665722,3437,3502
1507666921,3438,3503
1507668122,3447,3512
1507669322,3449,3515
1507670521,3446,3511
1507671721,3450,3515
1507672921,3446,3511
1507673522,3450,3515
1507674122,3446,3511
1507674721,3448,3513
1507675321,3453,3518
1507675921,3450,3514
1507676521,3451,3515
1507677722,3440,3503
1507678922,3441,3504
1507680121,3433,3496
1507681321,3438,3501
1507681922,3434,3497
1507682521,3438,3502
1507683121,3435,3499
1507683723,3433,3497
1507684921,3432,3496
1507686121,3424,3488
1507687321,3426,3490
1507687922,3421,3485
1507688522,3407,3470
1507689722,3404,3467
1507690322,3395,3458
1507690922,3405,3469
1507692121,3421,3485
1507693321,3416,3480
1507694522,3423,3488
1507695722,3421,3485
1507696321,3415,3479
1507698122,3406,3470
1507699922,3410,3475
